P1xpos,P1zpos
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.24239,26.59546
24.242071561792542,26.593765077780507
24.241181658120357,26.58902789778978
24.23994022461337,26.58242213975943
24.238952044795386,26.577162286410456
24.237769003309424,26.570867694451263
24.236730144014402,26.56533727531844
24.235746420642066,26.56009373087309
24.234614216694396,26.55397534876215
24.233570525052507,26.548250548100267
24.232574142550618,26.542692360781533
24.23145125207975,26.536388467892245
24.23051502291138,26.531122154079046
24.23092388234278,26.53343309144551
24.23185019279201,26.53868350953277
24.231471019829254,26.54149439748521
24.228780010637426,26.54461747515661
24.224764211193847,26.546097964114594
24.22070596009601,26.55106137863786
24.21591008841793,26.55927950381402
24.210639388120626,26.565752920564783
24.203040264708285,26.573674051632437
24.194080644018946,26.579993416978063
24.18385440134923,26.58970400717345
24.173285931184026,26.602845196110522
24.15949525393449,26.612703751147844
24.144664815617922,26.62446688477939
24.128140114693284,26.636189796525112
24.1098094274882,26.648400304212238
24.087329796479647,26.66162110211021
24.06357221299403,26.674324013174047
24.037210346580114,26.691673852657992
24.005898470528873,26.707236308630865
23.973258297466113,26.726770314485996
23.942051502241135,26.74865824305158
23.91240508509942,26.771617659493224
23.884580433816108,26.791210851948833
23.854381645300897,26.811641591022745
23.822876806180624,26.83206053637182
23.79076218353654,26.855485262253502
23.759713683868384,26.874773145814586
23.726490448317556,26.895105755939234
23.693694634645286,26.91522510664703
23.66009092441062,26.940580206429733
23.621192850466866,26.963829626917235
23.57939076030331,26.987652228813786
23.540768100764623,27.00950900126376
23.499757520615695,27.03542896853322
23.457658795925052,27.066425517142623
23.413674651465147,27.091798842111483
23.368381920419314,27.12024526684486
23.32087880888089,27.147020403540356
23.268417414150505,27.178874024493357
23.215786470010634,27.212785486457737
23.16537750906909,27.24628838611134
23.11263800575512,27.280361727354556
23.055518044986314,27.316314200238207
23.00393905326896,27.353973763194503
22.954599485494004,27.3958172901381
22.904687056887507,27.436555480820804
22.852833624498814,27.477402938248375
22.800927123439614,27.51903731232215
22.74991103660366,27.561329653465346
22.69462755393721,27.601738234187057
22.640503573857387,27.641826127794594
22.590269663193595,27.68172742869741
22.534276308812693,27.724713056214714
22.475919351162393,27.767227487703313
22.42192634636191,27.810279927901885
22.37319774091046,27.85654281659985
22.321080197610673,27.89998866973061
22.268816684168414,27.947545274845663
22.218501476693124,27.991990014046852
22.170972945794585,28.03624164466447
22.11770914105047,28.084583916391637
22.06172230627608,28.12928919114639
22.013076072698176,28.174801014919673
21.96472212975843,28.22071052687087
21.913007924474268,28.26509325805308
21.861075241387773,28.313886246715573
21.80621475270254,28.359276261626157
21.750531984698473,28.401563630908548
21.694951339815802,28.44098759353208
21.637037882060934,28.481744505950598
21.580205441044107,28.525999158415843
21.52780330737619,28.568970076098523
21.472794146005512,28.613295541781454
21.415767774595647,28.658791708398113
21.358922108256277,28.702272220176564
21.301734424033313,28.747391133977032
21.2446944167144,28.788672563619993
21.18711070084281,28.83018850039549
21.124755160016004,28.87782655542827
21.06259775632109,28.918907868423204
21.00272401785633,28.959584588595224
20.938810228522854,29.002200708570857
20.87908741851458,29.040170523825108
20.815892104528633,29.079967764321886
20.748799249334024,29.119252151806094
20.68708568788697,29.158971368818698
20.622153611997565,29.198317802098394
20.54920289383484,29.237273590131736
20.47230705875133,29.276034955404626
20.399300608242644,29.31455348125722
20.32668107519843,29.35361334328887
20.251139023538716,29.39299423519625
20.173691762676267,29.430150354035405
20.106447292774728,29.463502601942015
20.03403282232769,29.495621578703325
19.95796696756039,29.525508273236415
19.8823773013665,29.558818449844992
19.805702164716465,29.59122471278946
19.736509465582923,29.622863069488766
19.65989404676831,29.650068930074823
19.580004905626925,29.675918977852326
19.49860773727373,29.706655662111675
19.42132056446554,29.734046935057133
19.33867198019802,29.763554449444943
19.259814995681392,29.793171580339845
19.178738199547226,29.820766949285836
19.099041754766386,29.84882991285492
19.015306010373767,29.87532969696969
18.93159603969488,29.90057340552237
18.843914741292313,29.927207241769626
18.75494233323332,29.952724227650037
18.667586948149363,29.97701640768622
18.582700000136377,30.002593264326425
18.498417853285332,30.030370308485395
18.409734977497752,30.05662589958996
18.322355048277554,30.085008613043126
18.236860455954687,30.115507424106045
18.15603792924747,30.14281389093455
18.066251149387668,30.172931412323045
17.98205302462064,30.203431643073397
17.89727201583795,30.232651199847258
17.8124946429643,30.267795831765
17.730963860476955,30.303079845984602
17.644703428524668,30.339030903544906
17.563354593732097,30.37481645732755
17.482210952595263,30.4106504320432
17.401281166116608,30.446179787706054
17.312433872296324,30.485055186427733
17.22926650392312,30.519782484248427
17.1443808767695,30.55820275618471
17.065426345907316,30.59322179813436
16.9832856002873,30.627279123957848
16.897903572175395,30.6615686489558
16.81375333401522,30.69544369200556
16.731114191282764,30.726336120975734
16.650502657993073,30.758140862404424
16.562520859585955,30.792243094809486
16.48190967019429,30.823313770058817
16.39872586704125,30.853859849712247
16.31297110124649,30.884778690914548
16.226115726799954,30.915501753766286
16.13070924506087,30.948275357263
16.04037921045741,30.977413585222152
15.950794485975866,31.005334304521355
15.861411230400309,31.032650314531455
15.768673591672806,31.061589787524213
15.678419921719446,31.0884751110111
15.584206318831889,31.116168927392735
15.49192855697843,31.141920739983092
15.397239170130648,31.16641490362672
15.304345985912226,31.190337062342596
15.211539306480649,31.214646732673273
15.117474428665595,31.240268648819427
15.022712347412012,31.264867289365295
14.925868000722803,31.28934292106484
14.833159423656001,31.31223983871114
14.743172725436182,31.332731969060543
14.652510460327852,31.35862300916455
14.560651712671266,31.38625438093809
14.469384604151323,31.415224422578618
14.381115985516736,31.45016918460028
14.294441639450305,31.481134786296806
14.206468031684985,31.515247640491324
14.117170818918256,31.550360310121917
14.030516954536365,31.583252816872594
13.940190374369253,31.622051553791746
13.854175157870333,31.653388897526124
13.764453843002483,31.68264708984535
13.672776744224423,31.711272320550233
13.586314033303326,31.73944231773178
13.497072793592993,31.767313774650198
13.403719947876606,31.79692632217767
13.313709610861084,31.825771462509888
13.224389709366392,31.855508218549133
13.135737336010875,31.88605247683859
13.048366985162149,31.916164682240947
12.958925404881397,31.947976550564146
12.863481278859705,31.983397664311884
12.777027613002208,32.01778713566811
12.69018774921583,32.05463384993045
12.598992216121614,32.09248532053205
12.510098887025068,32.13176899599051
12.42548544319432,32.1680620223386
12.333970922996844,32.20520401553792
12.242723270858903,32.23899905967869
12.153435946190074,32.269983571084374
12.066117649201283,32.304869055178244
11.977627054496356,32.33965118893707
11.887994231855005,32.37398948940348
11.797253370200657,32.409102915746125
11.70566243572539,32.443342362736274
11.614881840634064,32.47649846334634
11.524304588417934,32.5060038342016
