,P1xpos,P1zpos
81,34.337980895589546,30.628775483048305
82,34.338944788978885,30.63389444640298
83,34.34000795779577,30.63901942806781
84,34.341856419516944,30.645111037478753
85,34.34326732773276,30.65270088663034
86,34.34509177509416,30.65811088579692
87,34.346734221547145,30.662265592309236
88,34.347351683626684,30.66536221855519
89,34.34731386767842,30.66789761326133
90,34.34734451095108,30.67042436656166
91,34.34748417183384,30.673511300838424
92,34.34784710229355,30.67854779407108
93,34.348126120112,30.681440396539656
94,34.348410979931316,30.6839510582725
95,34.348723537895445,30.686458253992072
96,34.349079500575044,30.688959989999006
97,34.34946527290228,30.69145712304564
98,34.35006759350934,30.696926492190894
99,34.35102486798679,30.70543168729374
100,34.35161853818714,30.712739060364374
101,34.35222632996632,30.719198442760952
102,34.35287019126911,30.725403417591767
103,34.35358662191218,30.73257274156583
104,34.35438482673266,30.73902943081809
105,34.35564404102909,30.74629259575958
106,34.35732989236423,30.75456334483449
107,34.35830058089142,30.761591094901164
108,34.359267845784565,30.76805648702371
109,34.36023601522651,30.774181922900627
110,34.36123951640996,30.781186961404483
111,34.36223135551054,30.787686628037807
112,34.36373989428108,30.79520898043972
113,34.365416680293016,30.803176655082183
114,34.36714265451544,30.80567590234024
115,34.368531685835244,30.808208745832918
116,34.369614539078896,30.810411896856355
117,34.37049002662765,30.81337891501651
118,34.370418178484506,30.81442199540788
119,34.36906634775976,30.81808371662167
120,34.364867490874076,30.82225007888289
121,34.356760986431965,30.82557339338101
122,34.34927853326999,30.83112256379805
123,34.341826634163404,30.838680091634163
124,34.331299813939715,30.846711365428217
125,34.31648177463579,30.855547068123485
126,34.30386374662465,30.865058792004206
127,34.29088209979331,30.874910803747053
128,34.275917248974885,30.883253121312134
129,34.261819518826876,30.89072638563857
130,34.248411399639956,30.89710584304264
131,34.23418746837183,30.9035420079508
132,34.2198871520902,30.912443215071516
133,34.20641313573022,30.919883736540328
134,34.19276604702136,30.92795926038438
135,34.17955769389438,30.940481935193528
136,34.16540719896988,30.953338434135087
137,34.14890276948527,30.968006419933662
138,34.13357696957195,30.985199531703174
139,34.11892435351868,31.004522132546587
140,34.10280645806246,31.027301782678276
141,34.08710043691868,31.05045861536154
142,34.0712540651565,31.071958626320967
143,34.05623860836083,31.091420258525854
144,34.03935640264026,31.113324253300338
145,34.02339633650864,31.135239669216926
146,34.00672618899389,31.158237894956162
147,33.989145590809066,31.179724168166818
148,33.971786340717394,31.200559105160522
149,33.95232824486615,31.22196497212222
150,33.934911773302325,31.24555092334234
151,33.918656993115974,31.269283398214828
152,33.90193623608194,31.291903669866997
153,33.884035455670556,31.31251367274228
154,33.86528259763475,31.333944753392014
155,33.84525604022902,31.35536633063307
156,33.82701334295929,31.375690061256133
157,33.8056195590809,31.40020614269761
158,33.783986915816584,31.423620819581966
159,33.76119121687168,31.447025069506964
160,33.73954453332833,31.469203417883463
161,33.7164041520402,31.492409775394208
162,33.689903346084606,31.517716077857784
163,33.6656528711621,31.54050247133047
164,33.64229727164382,31.563263697536428
165,33.619854397689764,31.586036148239828
166,33.59550216188285,31.610061037645433
167,33.570718547396396,31.632373317956805
168,33.545798490474034,31.65471542366737
169,33.52197503512851,31.67872610756909
170,33.49825763488848,31.70180564335601
171,33.474083543354325,31.72524447119713
172,33.45081685093509,31.750546230498056
173,33.42543983214987,31.776650604560462
174,33.40091954245424,31.800919073657372
175,33.376445689777306,31.82555445257026
176,33.35237934955995,31.850027848826553
177,33.32385254487948,31.8750452979048
178,33.29156530878087,31.900267577466092
179,33.25899208687535,31.9258372086792
180,33.22822246549654,31.9510616460396
181,33.19833568961062,31.973215892172547
182,33.16728975735074,31.996492759067575
183,33.13283477510251,32.02320175255026
184,33.100356654040404,32.05068141880856
185,33.06687119991165,32.08023272977298
186,33.03356787766277,32.10686235336034
187,32.99931551659333,32.13484680876421
188,32.960384020277026,32.1621545742491
189,32.92289544216921,32.18901921317131
190,32.88850157319899,32.21854864765644
191,32.85214952057705,32.25033184643465
192,32.815705468671865,32.280779916616666
193,32.78042625108345,32.30920033828384
194,32.74781061160282,32.33940417625096
195,32.71149562031203,32.37333105723072
196,32.674719956370645,32.41255864573958
197,32.639776890272366,32.447226478897896
198,32.604031167491755,32.4797847359736
199,32.56555768080973,32.513872653723716
200,32.5262259288012,32.5481369046488
201,32.487792794904486,32.581823097559756
202,32.45085277356902,32.61349595959596
203,32.4085388730123,32.65060906949028
204,32.36419501212621,32.68758181680669
205,32.32460837850452,32.72348572578092
206,32.28522444956996,32.7601442639264
207,32.23903434780978,32.79930302355236
208,32.195940126429306,32.83639726347635
209,32.15493712779611,32.874228280619725
210,32.1138861781178,32.91118563193819
211,32.072700690069,32.947629874195755
212,32.030569891322465,32.9843544463613
213,31.986638259950993,33.022680610686066
214,31.9444326703087,33.06139214275595
215,31.902978936351968,33.1014793304747
216,31.861606792304233,33.14117334983499
217,31.81888621741341,33.1785930993516
218,31.772724848276493,33.21702640755743
219,31.7275446929693,33.2546641059106
220,31.684306960487714,33.28773241474147
221,31.641394157832448,33.31770742049204
222,31.596082105210524,33.34981940731573
223,31.549730042545917,33.38335167345902
224,31.50493139793146,33.41438482319065
225,31.459916861311132,33.44551898814882
226,31.414541173450676,33.4784364260176
227,31.36944428042804,33.51005964388106
228,31.326152882913288,33.54081841259126
229,31.28004555576391,33.575584598626534
230,31.23410393889389,33.61115989573957
231,31.189320158140813,33.64311515951595
232,31.14513783115811,33.674037010326025
233,31.10133817102543,33.706113448053145
234,31.049457032328235,33.742923843009294
235,31.004339008359164,33.77731919387772
236,30.961306005600566,33.812744551913525
237,30.916814732098214,33.85132158515852
238,30.871777628846218,33.88891241257459
239,30.823198508100813,33.926701599784984
240,30.773914950995103,33.96389426055105
241,30.725398898889893,34.002321829182925
242,30.675963113311337,34.04125387880455
243,30.627993349459953,34.07664585508551
244,30.57549571061274,34.11155783240824
245,30.51802973038971,34.14909973518184
246,30.465283122062203,34.18149442644264
247,30.413695385038498,34.21100975789246
248,30.360939810689402,34.24202704574625
249,30.307345893589353,34.27384112123713
250,30.25317692744274,34.30365492874288
251,30.19700025748408,34.33549510471881
252,30.144515158640868,34.366883211821175
253,30.092117817198385,34.39717225522552
254,30.037525793454346,34.42763368716039
255,29.983526788803882,34.45850748012301
256,29.923697563506337,34.49186543846052
257,29.869025152223553,34.52330103364503
258,29.81107779665466,34.56150724822482
259,29.753376380179684,34.59807084204254
260,29.697773518060142,34.633566660916095
261,29.63881630475548,34.67232688418843
262,29.58210759225923,34.70948907274061
263,29.529516838683875,34.74440582662434
264,29.47437176980198,34.78042975110011
265,29.415602565756572,34.822785977347735
266,29.359902515543222,34.86217224080741
267,29.301656875187508,34.899268635988605
268,29.242848746332967,34.93731250466714
269,29.18549764263926,34.971627506500646
270,29.12657057418242,35.007906351260125
271,29.06858099301597,35.044316234331774
272,29.007633461262788,35.08356883417509
273,28.94793684230923,35.11668732885789
274,28.89030920671234,35.148110735906926
275,28.82995548954896,35.18037083470846
276,28.76989566131613,35.21011155015501
277,28.709273484265097,35.23886589508951
278,28.64304984069241,35.26981438431343
279,28.5798723331083,35.29674133438343
280,28.51853441927525,35.32390838442178
281,28.4549875990099,35.35159683130813
282,28.393156080733075,35.3789785479798
283,28.32753910799413,35.40758467238391
284,28.26593140609894,35.43566545946261
285,28.20302024139914,35.46502465221521
286,28.142563771085435,35.49716944627797
287,28.08814195507051,35.52896690631562
288,28.03361890676568,35.56218089183918
289,27.976070732364903,35.595223247366405
290,27.919744928492847,35.62984597272228
291,27.8654797689769,35.66678675080008
292,27.810446910941096,35.70346783319999
293,27.754222205887256,35.74055655844751
294,27.69412406128113,35.777502049704964
295,27.640789800063345,35.80787616803347
296,27.586232188885557,35.837603530686394
297,27.532870655940595,35.86786188118812
298,27.478641782053202,35.896483273160655
299,27.421477197219726,35.929207500125024
300,27.36271868949395,35.962857723147316
301,27.302432155048844,35.99244366086609
302,27.241909724097415,36.02031646881355
303,27.17903318181818,36.045967007575754
304,27.11385869249425,36.070884509575954
305,27.049053071557164,36.09679629792146
306,26.98443238561357,36.12141405565556
307,26.91857838963063,36.14563748237324
308,26.852202392739272,36.1695523679868
309,26.787374277552757,36.192279391064105
310,26.723323020218686,36.21456510684401
311,26.658355841959192,36.24046243878555
312,26.595150712196226,36.26638689268927
313,26.53012266084942,36.29116919916992
314,26.46582102601926,36.315597591425814
315,26.401471610786086,36.342608775127516
316,26.333863701245125,36.37183253642031
317,26.271980917966797,36.39753556613995
318,26.20668382488249,36.42422022852285
319,26.13963136596993,36.45040606573158
320,26.0743452716105,36.472252968171816
321,26.006108692369242,36.49409406278127
322,25.93966828624529,36.51692704307932
323,25.874565205645563,36.54074276215121
324,25.808783340459044,36.563793157815795
325,25.7440163850135,36.58442876150115
326,25.676305653982066,36.60590674850818
327,25.60626101735174,36.6275139570207
328,25.5406560546888,36.649197024035736
329,25.473210427334404,36.67244942969297
330,25.41003740649065,36.69519038228824
331,25.347756998158147,36.71809992565924
332,25.277465827291056,36.74092334600127
333,25.210490991974194,36.762491349759976
334,25.140907959920995,36.78348921329633
335,25.07472746374638,36.804870176100955
336,25.008928648114814,36.825414346934686
337,24.939580695027843,36.845516098443184
338,24.871760451920196,36.86350003387839
339,24.800890970222024,36.88104834183419
340,24.727808385338534,36.89916986436143
341,24.658071722130547,36.91514396406307
342,24.59014235523553,36.931440629312924
343,24.51556722205554,36.95028334725139
344,24.44706733602527,36.97072110977765
345,24.379627822657266,36.992837337983794
346,24.311535839750636,37.01253297929793
347,24.242082572590594,37.03450239369771
348,24.170395305405545,37.05780030115511
349,24.10244048942394,37.07573363578025
350,24.035209692052536,37.0933480256359
351,23.96640623762376,37.11156296204621
352,23.895811275669242,37.12712724834984
353,23.820582114544788,37.141561558114155
354,23.742083959270932,37.15767068144314
355,23.669557173384007,37.17566461625329
356,23.596993070807084,37.19182758596693
357,23.522494066656662,37.20992360586058
358,23.450978738748876,37.22740508321665
359,23.37682438077141,37.244812524169085
360,23.299608670867087,37.26273184330933
361,23.22677924338267,37.28002273381505
362,23.15401250254192,37.29824411261959
363,23.082943540979098,37.31563094196921
364,23.005350187060372,37.334266071857186
365,22.92856175009167,37.3540014616045
366,22.85721483010801,37.37143168691869
367,22.782079588542185,37.389247371903856
368,22.70599976960197,37.40827435672734
369,22.63186931780678,37.426518564731474
370,22.557262085250198,37.443625058755885
371,22.485701724505788,37.458554457070704
372,22.4141765930343,37.474400212146215
373,22.34235676496817,37.49113067973463
374,22.27143764576458,37.506678186652
375,22.198707312856282,37.52763925530054
376,22.12644542550088,37.54926544412774
377,22.050206670958758,37.56990246616328
378,21.97797346422142,37.588811154740476
379,21.907892200345035,37.60712013297162
380,21.837457066915025,37.629160445086185
381,21.765897231473147,37.65097600172517
382,21.69142567902624,37.67486090242357
383,21.618748229906327,37.698235313531356
384,21.547966558405843,37.720074639964004
385,21.476350720572057,37.74231340850752
386,21.403961571490484,37.76561346922192
387,21.33422826657666,37.787892295229526
388,21.262138037012036,37.810384554163754
389,21.188978381546487,37.83471188856386
390,21.11546641164116,37.85689540654064
391,21.045832670058672,37.87603155465547
392,20.974328240365704,37.894462228556186
393,20.898549809855986,37.91633364473949
394,20.82414475439211,37.939091767510085
395,20.75123074553289,37.96122920871254
396,20.68069691419142,37.98503482673267
397,20.609962878329494,38.007031176034275
398,20.536743104643797,38.0293034406774
399,20.463934243174318,38.051038652740274
400,20.394619617420076,38.07133823278162
401,20.323090950178354,38.09330111427809
402,20.248829106035604,38.11453013001299
403,20.180817362319566,38.1333070569557
404,20.109333009259256,38.15152141835018
405,20.03582308880888,38.170609331308135
406,19.96275046738007,38.188368576607665
407,19.895141053813713,38.204400098551524
408,19.828365478172817,38.21997236973697
409,19.751745224022407,38.23789279057073
410,19.673796426726007,38.25644338633864
411,19.601413430343033,38.272658781378134
412,19.528536162907958,38.28813082854119
413,19.4586412920042,38.30223674788312
414,19.385452934668468,38.31639664866486
415,19.308824121620493,38.33077614536453
416,19.236829852485247,38.34713882821616
417,19.165295013251328,38.362946055355536
418,19.09504666299964,38.37921716492484
419,19.021918505892256,38.393751996991355
420,18.949167096084608,38.4064496349635
421,18.87510268597693,38.42194986773678
422,18.79771070769577,38.44029857431576
423,18.7244233809631,38.45756781578158
424,18.652119990499052,38.477668239907324
425,18.579275487048704,38.4982771129613
426,18.50371887376238,38.51894478310331
427,18.43332390205687,38.53980528890389
428,18.361209531619824,38.56308078370337
429,18.290050258525856,38.585424570957095
430,18.217765958429176,38.60504676851018
431,18.14097398769044,38.626383972813954
432,18.068888340459043,38.64588231473147
433,17.997850456879025,38.6658930510551
434,17.924909666274964,38.68518963579692
435,17.852594954095405,38.70012427880289
436,17.777737209054237,38.71355410449379
437,17.69832372588925,38.72748433543354
438,17.624982586083608,38.74022191269127
439,17.550808072123882,38.75312088871387
440,17.47480758296663,38.76788004904657
441,17.401941767251724,38.78150570432042
442,17.32579931303547,38.79481677946961
443,17.25161954605044,38.810130406207286
444,17.173855172679765,38.82480899739973
445,17.100753328591193,38.84031547042205
446,17.029127294821148,38.854962803405336
447,16.954319454045407,38.86984817744274
448,16.877801162112046,38.88441606077276
449,16.805522853301998,38.89842037470414
450,16.73199671148365,38.91320082020702
451,16.655678099239093,38.92667125366703
452,16.58051350945095,38.93891227464413
453,16.50552743250575,38.949461055980606
454,16.433017423954894,38.96037882554922
455,16.3565827436827,38.971947587633764
456,16.2830693440344,38.98264116749175
457,16.209986617390907,38.994028481598164
458,16.133959926780182,39.00549681568157
459,16.06027729609211,39.01776347847285
460,15.987756707949957,39.03110343980231
461,15.914976821565489,39.042965844084414
462,15.845453509075904,39.05457415291529
463,15.773095637622097,39.07035719317765
464,15.69542747595593,39.084539874445774
465,15.622451177567756,39.09785480823082
466,15.55443307120712,39.11206045450378
467,15.482305532232386,39.12905497187218
468,15.412415624624963,39.14547749399941
469,15.340392752721103,39.161688654490455
470,15.268572242895125,39.17973195044504
471,15.196403757788277,39.1955301818932
472,15.122986112290393,39.211612610386034
473,15.050397530023837,39.22785203749542
474,14.977157766239122,39.24423053692869
475,14.903036025069172,39.259900383371665
476,14.830398721351303,39.274309026444314
477,14.758625700720069,39.28740955483048
478,14.683800601518485,39.30030866082442
479,14.607228620766245,39.31344960441878
480,14.53165628949145,39.32604508813382
481,14.459811493661867,39.3383574907074
482,14.386936948244825,39.35100366203287
483,14.311219092596764,39.36507432080708
484,14.236123172808945,39.37850348643198
485,14.158281577041038,39.39098145222856
486,14.0808324159916,39.40351687968798
487,14.0080199366395,39.41647687493749
488,13.93242235633147,39.428499994416114
489,13.856073540454048,39.440195453045305
490,13.782680757625762,39.452367509625965
491,13.706176750233356,39.464609515118184
492,13.629159373512351,39.474850139138915
493,13.551416501670998,39.486206912774605
494,13.470045873379,39.4986218503517
495,13.39172245049505,39.509713098184825
496,13.314194473268158,39.52240016389138
497,13.232705815314864,39.53709854439611
498,13.152605238536355,39.54888710133515
499,13.07182939004734,39.56066844013568
500,12.992956294762811,39.57520265872419
501,12.914433982848285,39.59154467234224
502,12.838277209645964,39.603754529286256
503,12.760249504037903,39.618514195544556
504,12.679081230423039,39.63405765864086
505,12.601202560185186,39.648736851851844
506,12.52341075728823,39.66235805097177
507,12.444146154827983,39.676789044279424
508,12.363308407661604,39.69111182380738
509,12.285712280623896,39.70629219505283
510,12.207835803930394,39.721050935343534
511,12.129826518122641,39.735046899564956
512,12.053656227176885,39.74847576807681
513,11.969696779102911,39.76264861836184
514,11.89178855793079,39.77729556126446
515,11.814229558597525,39.79212111531988
516,11.735961946432143,39.80876487398739
517,11.659164534011735,39.82566132196553
518,11.581169643956061,39.84126489036403
519,11.501260527190219,39.85690375012501
520,11.420287798592357,39.87459523810715
521,11.342228485223524,39.894129834983495
522,11.264217779065406,39.91128466659165
523,11.18649609555122,39.927897765526545
524,11.104495529448778,39.94394716563322
525,11.02521908539604,39.96104687593759
526,10.946287751591825,39.977182438160476
527,10.86372309518452,39.993957633596686
528,10.78309590869087,40.01113267326733
529,10.701977483069138,40.02703442727607
530,10.622103020231188,40.042509538412176
531,10.541558058693369,40.05853084383437
532,10.462032918637695,40.072997236098615
533,10.382847409861819,40.087024628212816
534,10.300849167954297,40.10096178142815
535,10.217720733994232,40.11354383980065
536,10.138021741781678,40.12753048888222
537,10.058417671058354,40.14046529377938
538,9.977431392388821,40.15697818706872
539,9.898343589361017,40.171261967821785
540,9.815816949163667,40.18640737661266
541,9.735501422315982,40.2007597156799
542,9.653771457513665,40.217130671733834
543,9.57246360990724,40.23164854110411
544,9.494338696282545,40.245808095767906
545,9.41372538586067,40.262017596176285
546,9.333223609520948,40.276593573607364
547,9.255244185722988,40.28782680613895
548,9.177447195538514,40.3006623614028
549,9.09461468084271,40.31322023327333
550,9.016429991405849,40.32363709020902
551,8.937669260216689,40.33384961904523
552,8.859385457868285,40.344983814631455
553,8.778863735959847,40.3560592956379
554,8.702588331230665,40.36764627633597
555,8.621970150028377,40.38030420679567
556,8.540662143905225,40.39201152769443
557,8.460486246513815,40.40252421183785
558,8.381657084398064,40.41338833183318
559,8.301685291650957,40.42537753925392
560,8.223795307762026,40.437765610311025
561,8.144341014232674,40.45173260863586
562,8.059129393701454,40.467367686268624
563,7.979590891837514,40.48056375487549
564,7.901939700488799,40.49130248987399
565,7.823842004213755,40.50228861444477
566,7.742993151698086,40.51245843934394
567,7.665410744453193,40.521903751875186
568,7.585620842917625,40.53283244382771
569,7.505555060611894,40.546278535811915
570,7.425828326782676,40.560925999975
571,7.348720432714106,40.57435686543655
572,7.271228862211221,40.587203198111474
573,7.189138122924791,40.60207326470147
574,7.113166801538487,40.61443812710437
575,7.03584708347918,40.62703215750741
576,6.953748159128412,40.64218584158416
577,6.875986528376587,40.65424902577758
578,6.797718941284963,40.665139531203124
579,6.71698043570857,40.67503461871188
580,6.637999838076307,40.68525703507851
581,6.562353309885154,40.69432870724572
582,6.480759483554607,40.704707973297324
583,6.402036247836449,40.71420484094242
584,6.323581590287778,40.721510907882454
585,6.241886067619262,40.72744370987098
586,6.164321368861928,40.73206755946429
587,6.08418197261022,40.73867395864587
588,6.008248201330631,40.74475368724372
589,5.933584223229405,40.75249335754409
590,5.8528513951395125,40.761928407382406
591,5.772433113476346,40.76902293829383
592,5.696751068848968,40.775575736531984
593,5.62195778013668,40.78315883384172
594,5.545230038143565,40.78978622937294
595,5.4699526872976465,40.797529721555485
596,5.391662430483881,40.80822621362136
597,5.3147596093734375,40.818756701795174
598,5.236953705543886,40.828326349093246
599,5.161138089938161,40.83779115307364
600,5.084094641115112,40.847154083658374
601,5.006117312966464,40.854978229156245
602,4.934456847262535,40.86281579878821
603,4.859183594236273,40.87281285328533
604,4.782430716360485,40.88429459975165
605,4.710176442930876,40.88962257196553
606,4.636716378750001,40.89630782828283
607,4.559702398546647,40.90855016951696
608,4.4867525532044885,40.92122009734307
609,4.415219232228221,40.93060948944894
610,4.342915358951312,40.94520904165417
611,4.271611487220388,40.960114083241656
612,4.194039894978249,40.97567238786379
613,4.122447781299795,40.98659481485649
614,4.049884375974681,40.99834258496683
615,3.9710772008175805,41.012039218171815
616,3.8961250949440767,41.0226179643381
617,3.8168635686422783,41.03247390214022
618,3.735509699241172,41.044486183118316
619,3.6567692020389537,41.054977041204125
620,3.580286479509034,41.06196284586792
621,3.5059366968249304,41.07042986011101
622,3.430652296781178,41.08015654344601
623,3.349640467347818,41.0900534505534
624,3.2703069947582244,41.09885810356036
625,3.1916655660678566,41.10685328032803
626,3.1138048168020966,41.11664764059739
627,3.0367401703245327,41.12473345709571
628,2.956776150270443,41.1306619180668
629,2.878814892568464,41.13910057909957
630,2.8019493036243635,41.14737141876687
631,2.721493724211378,41.154283692785945
632,2.6441387250870485,41.16101416829182
633,2.565675366758924,41.168448688868885
634,2.4853836452817775,41.17443498208155
635,2.40869338854302,41.180531996199626
636,2.3303932970947083,41.18656543066807
637,2.2537728526344294,41.1919074679968
638,2.173744346713419,41.19823580033003
639,2.0916674074744965,41.20103181443144
640,2.0135680851339286,41.203846740549054
641,1.9358253068394327,41.203769611419474
642,1.859462383475847,41.20319230560556
643,1.780529823561522,41.20396921287962
644,1.6990900730843908,41.20246568190153
645,1.6167088732073198,41.20015299817482
646,1.5392033345311182,41.20005991957528
647,1.459864824835565,41.198555347909796
648,1.3822988953442834,41.1969718219322
649,1.3040085586312795,41.19578617986799
650,1.2234891596380475,41.193338686368634
651,1.1446580065299021,41.1904259948495
652,1.0661756209890145,41.18816817877621
653,0.9903436810187664,41.18604421450478
654,0.9076239607575745,41.18396276590159
655,0.8301833870878746,41.18017977301897
656,0.7552353402986131,41.17745921942194
657,0.6836353665417775,41.17277604747975
658,0.605512740517551,41.16717874045737
659,0.5291088855575964,41.1617195963763
660,0.4570479963270066,41.15630288366337
661,0.38380677627679427,41.14799095288696
662,0.3091424405440532,41.14250425267527
663,0.2394514131143108,41.136997206345626
664,0.16772358415457964,41.130406320007
665,0.09104174725276644,41.12183251270961
666,0.020172636925816473,41.11258103435343
667,-0.049797680055921965,41.1035956092276
668,-0.122507372305149,41.09585380513051
669,-0.19476948101185046,41.08722591234123
670,-0.26509865136847144,41.07941070390371
671,-0.3370051284286773,41.07302377475248
672,-0.40486029964871756,41.05844381713171
673,-0.4690036814473138,41.04842662553755
674,-0.5373422313060497,41.0412962037037
675,-0.6030880007238232,41.03252220109511
676,-0.6670269510063523,41.02158405844751
677,-0.7344198283657551,41.01137592642598
678,-0.7984652033765878,41.00108616836685
679,-0.8666438031632341,40.98993349984999
680,-0.9341997457037369,40.98017052888623
681,-0.9975003404140419,40.97211827157716
682,-1.0593020379629625,40.962599460029324
683,-1.1202245673300677,40.95014662078707
684,-1.1836632733423353,40.94084129837984
685,-1.243204543740209,40.932136172992294
686,-1.3084224568669383,40.921508445136176
687,-1.3723912146552173,40.910373925892586
688,-1.433161741949612,40.89823524581625
689,-1.495037871260462,40.887534125620896
690,-1.5577994531303132,40.87591523464847
691,-1.619609072095127,40.86571695415375
692,-1.682348758342919,40.854445427167725
693,-1.7480276880775591,40.84292300330034
694,-1.8089766322690621,40.82924160836917
695,-1.8731960061522832,40.818365753742036
696,-1.9331243919219439,40.80622710096009
697,-1.9968211520536234,40.796081018601846
698,-2.0583122060436057,40.7845291240374
699,-2.120712272168468,40.76935165891589
700,-2.191266645297031,40.756081600326695
701,-2.2583349406653186,40.74399532436577
702,-2.3202628843721893,40.73096130513051
703,-2.3858080298292337,40.71707009005066
704,-2.4473382524211598,40.705793043637705
705,-2.5069830639361443,40.69428225022503
706,-2.568984680747658,40.679051511401134
707,-2.6342166901094295,40.6656238510101
708,-2.6956319493236847,40.65361437718773
709,-2.755936067523004,40.63999488069641
710,-2.8156099565477404,40.62633086179451
711,-2.8742887944884496,40.60869638463847
712,-2.9352651918433943,40.59388741845017
713,-2.9980467342739705,40.579382000325026
714,-3.0607735570420807,40.5626952320232
715,-3.123925091992117,40.5473185011001
716,-3.189353049862071,40.53087519756142
717,-3.252857141009104,40.510982752650264
718,-3.314614355450548,40.49205365215688
719,-3.3775876178726207,40.47536310481048
720,-3.4416872171542168,40.45639452070207
721,-3.5055164206774836,40.435393264118076
722,-3.563292964235174,40.413957285061834
723,-3.622429712141214,40.395086539653974
724,-3.679858814006403,40.37560360465213
725,-3.7331206482148223,40.35641808722539
726,-3.7824606278877906,40.338056619912
727,-3.834588004554624,40.3171777114378
728,-3.8868013512767963,40.29540528373673
729,-3.935556026590159,40.27218213433843
730,-3.9828862043079325,40.24838544425276
731,-4.031619002808616,40.223907962962976
732,-4.078198043191821,40.19856033915893
733,-4.126399253371171,40.167688088392175
734,-4.175600174392442,40.13947253012802
735,-4.221532075782579,40.114535258900894
736,-4.267718793458512,40.08866653048638
737,-4.309945043344336,40.061190595892924
738,-4.350894837698769,40.03396631413141
739,-4.392674294636964,40.007057441660834
740,-4.433113318173484,39.98364196102943
741,-4.474766336696171,39.957999176792676
742,-4.518885040889924,39.932269426150945
743,-4.561812242974716,39.907704396481314
744,-4.601941131421893,39.88058079007901
745,-4.644776937552506,39.855460107260726
746,-4.690426227238142,39.83055580424708
747,-4.734201113460098,39.80791720484548
748,-4.7757404632059055,39.783839484781815
749,-4.817107205638481,39.758136948819875
750,-4.856409892528004,39.73367637913791
751,-4.895127624329518,39.71011857127379
752,-4.9345508983978394,39.68753684510117
753,-4.97473003031853,39.663775367786776
754,-5.014352666679167,39.638792565464875
755,-5.056007664926912,39.61117367574257
756,-5.094558717315483,39.58378769239423
757,-5.135579252063957,39.55596191402474
758,-5.174016941151616,39.52670208608361
759,-5.213770268509352,39.498091618536854
760,-5.252994954461279,39.46768532044871
761,-5.296793278364503,39.43930277306897
762,-5.342869211387389,39.41190835471047
763,-5.384973062138299,39.38164133830049
764,-5.425968119894075,39.35042708420841
765,-5.462469902208973,39.31850235636063
