P1xpos,P1zpos
-26.002939707220722,-33.56547185193521
-26.00306579716305,-33.56004152415243
-26.003578176567657,-33.55521616690837
-26.00410607635764,-33.550410610186034
-26.005259852943627,-33.544990705320544
-26.005894960329368,-33.54042405415543
-26.005798867136715,-33.53686972322233
-26.006648137813784,-33.533566673500694
-26.007957894664468,-33.53071378667035
-26.008900488548857,-33.52853236123614
-26.010222263934732,-33.5264274068657
-26.011560490090673,-33.524104673842395
-26.01222783453345,-33.522376919817
-26.013471859852654,-33.52086069827818
-26.01477022435577,-33.519470325324214
-26.017147599134915,-33.51785779502952
-26.018607680393043,-33.51650411945363
-26.019914442319234,-33.51519219242759
-26.021448975522556,-33.51355428505352
-26.021858907224058,-33.512785473505694
-26.02164772543921,-33.513295341575834
-26.021005264776477,-33.51431245912092
-26.020840934760145,-33.51516017985133
-26.02112768356002,-33.5156445215355
-26.020330472672267,-33.51655523402342
-26.020289015651567,-33.51822056326467
-26.02093449544954,-33.520636108652546
-26.020785040004,-33.52305053530355
-26.020893660449378,-33.52514567873455
-26.022050199603296,-33.52694457249893
-26.022184311056105,-33.52908855610562
-26.021726221747173,-33.531573617778456
-26.021184840067345,-33.53428255892257
-26.021526294129416,-33.5367139348935
-26.022200330033,-33.53866893447679
-26.02234500241691,-33.54078383363338
-26.02243860873587,-33.54319487136215
-26.022339621712174,-33.54597385201021
-26.022027065039836,-33.54838978181153
-26.022089980498052,-33.55019597659767
-26.023919151581826,-33.550936922442254
-26.02509361707004,-33.55167387742942
-26.03011126850185,-33.550968576982704
-26.03928848464014,-33.549271530986445
-26.048013842217557,-33.547090747033046
-26.05692524477448,-33.54414872524754
-26.066220638730545,-33.54074772181386
-26.07557428480348,-33.53719606239792
-26.08486975472547,-33.53390400540055
-26.09508586150282,-33.530310058255836
-26.104768574857488,-33.526367625137524
-26.115037089458948,-33.52093109723473
-26.125076977447744,-33.511196675834256
-26.134913935560224,-33.49854024523287
-26.144235681818184,-33.484800412416256
-26.155681115194856,-33.46920483506685
-26.169066699211594,-33.45286363565524
-26.18118348709871,-33.43847692769277
-26.193150100135014,-33.42374636492817
-26.203803976355967,-33.408008116436655
-26.21347963671367,-33.39136758925893
-26.222674694302764,-33.37445575740907
-26.23352220838751,-33.3546702023119
-26.2448737830033,-33.33345023239825
-26.255130116594998,-33.31459638051306
-26.26556755867254,-33.29474762326233
-26.275863184443452,-33.273078846009604
-26.285446845309526,-33.25119504021236
-26.297031977406075,-33.22960875879255
-26.312870832333235,-33.20579086746175
-26.328635557430747,-33.18206347476414
-26.34340975705904,-33.159331868561864
-26.357331860186022,-33.13562142451746
-26.372256357427414,-33.11071161707838
-26.387729532911624,-33.087001729922996
-26.404536640414047,-33.06197892401741
-26.42100024389939,-33.03559674296597
-26.435951207620764,-33.01224738707205
-26.451486920317034,-32.98916405353036
-26.46704343217655,-32.96511901173451
-26.481321126279294,-32.94238367665934
-26.498104442444244,-32.91988909278429
-26.51630051175951,-32.89716613294664
-26.53313194840317,-32.873827975589236
-26.551536083483352,-32.84942421954696
-26.571236343050973,-32.82497405528053
-26.5887662727106,-32.801559735765245
-26.607698297704772,-32.77715312618762
-26.626877329649634,-32.75089825249192
-26.646554886738674,-32.72552560447713
-26.664243768876887,-32.69951515864087
-26.685584914866492,-32.67171533682535
-26.705830993557697,-32.643379189668984
-26.72418489161417,-32.616010020627066
-26.74291164403941,-32.58817360611061
-26.76454407749108,-32.558574337058715
-26.784737128712873,-32.52903547854786
-26.806876264001403,-32.498006919983666
-26.827423309205923,-32.46934656953196
-26.850540068381843,-32.441951819306944
-26.87565194015235,-32.412934131579824
-26.902632031994866,-32.38222547667267
-26.92835115024003,-32.34909132275729
-26.955052841200786,-32.3164348689869
-26.9782717849285,-32.285632159299276
-27.00172541754176,-32.252962050330034
-27.027536443977734,-32.21942841200787
-27.053689405023835,-32.184443592317564
-27.079746863061306,-32.14792469684469
-27.109370899423283,-32.10533981439811
-27.140943087892126,-32.0634959343851
-27.170516746174624,-32.02496117349235
-27.20009225293363,-31.987782656599
-27.232960912257884,-31.949800040004007
-27.267658597109712,-31.912091076357637
-27.304317070415376,-31.87189802184385
-27.340556721755508,-31.83294001762677
-27.37507688568857,-31.79794536678669
-27.40962237165384,-31.762803723414013
-27.443957817365078,-31.72739995470381
-27.47944120349535,-31.69213894014402
-27.51680323890722,-31.654556280294695
-27.55272340879921,-31.617455864378105
-27.587308084308432,-31.582355827207724
-27.623418816089938,-31.546469004733808
-27.659905396122948,-31.510758854385443
-27.698167731148114,-31.473633999399937
-27.738026439852316,-31.437455987723776
-27.78030707591593,-31.39905066819183
-27.821309694719478,-31.362186283003297
-27.858979310681065,-31.326966272793953
-27.898948921183788,-31.290282786278627
-27.93650968134314,-31.252082326232628
-27.97191821127946,-31.213134987373753
-28.00547489794813,-31.175214436860358
-28.041625084508453,-31.13723652127713
-28.077705101468485,-31.09989700482548
-28.112385665483206,-31.061761694961163
-28.14613521639664,-31.023097854410437
-28.178017451453485,-30.98328532044871
-28.209492560047668,-30.940245412541255
-28.24391795079508,-30.897836312006202
-28.279872424950824,-30.85608791366637
-28.311268989482283,-30.81874987040371
-28.342975067381733,-30.781609208670876
-28.37653768331,-30.743222614886488
-28.413950036670343,-30.70154055068007
-28.44737480460546,-30.660150999474947
-28.48071438031303,-30.62233450270027
-28.51439972263893,-30.585405619686966
-28.55005383913392,-30.544457807280732
-28.584037912082866,-30.501425803538694
-28.61618385471881,-30.462528370087018
-28.650876749924993,-30.420445012376238
-28.6883494609461,-30.377589872820625
-28.72668187956296,-30.334334955828922
-28.759108545979597,-30.29223772877288
-28.79266242365904,-30.250608030761413
-28.828190194769476,-30.206490173392343
-28.862639878987896,-30.160954984373436
-28.895220688277163,-30.11735758517519
-28.93124650710904,-30.071190744407772
-28.969318805005503,-30.02530168729373
-29.00609019647798,-29.97987233181651
-29.04413345109511,-29.933929126621
-29.081171329507953,-29.888678952520248
-29.11694689302264,-29.845316130196363
-29.153946983448346,-29.803010981723165
-29.19571418941894,-29.755654138788884
-29.235395840167353,-29.711625450045002
-29.271304753558685,-29.668067489540622
-29.305764149164904,-29.62138597284728
-29.341456223414003,-29.57022485965264
-29.37723141639164,-29.520316579116244
-29.412607406615653,-29.471240389288933
-29.447060019710303,-29.42249523781545
-29.481284537578755,-29.37190894551955
-29.515983946644663,-29.31999099759976
-29.548865952178545,-29.269144015776575
-29.582773383505025,-29.222509699511622
-29.61892029377938,-29.175466055605572
-29.656954093034305,-29.12492915424876
-29.694650970930425,-29.075226021102115
-29.731822291479144,-29.02776970372038
-29.767128722497247,-28.98095960441877
-29.803986135405207,-28.93549126058439
-29.84304278727872,-28.887456740799077
-29.883213990815747,-28.839516820348692
-29.923179911324468,-28.793420210437716
-29.964656782678265,-28.74554414978998
-30.006609043487686,-28.693160781119776
-30.04914616824183,-28.641082659015897
-30.08555149339934,-28.594003193069312
-30.121450836708675,-28.547930578766213
-30.161236687168714,-28.49770010134347
-30.20090789466447,-28.446505335533548
-30.239125722947303,-28.394477449119915
-30.27676281515652,-28.344697168008466
-30.31448764388939,-28.29533781678168
-30.35393662549589,-28.245082166549988
-30.393284828941223,-28.19510283649198
-30.432451733798377,-28.147205374662466
-30.47364471072108,-28.09673606931526
-30.5151096523819,-28.047399385313536
-30.557542155090502,-27.99861771514652
-30.599123682243217,-27.95087166574991
-30.637617214888156,-27.906603252200213
-30.678351039228914,-27.858067079332937
-30.72259020868753,-27.802002088208813
-30.765903521352133,-27.74689548292329
-30.806133354335433,-27.694916078232826
-30.844904095451216,-27.642831349551617
-30.885274923409014,-27.58838672808948
-30.924427398364838,-27.534663339833983
-30.965490681651506,-27.48056104002067
-31.0064680176351,-27.425828402631925
-31.04656650677568,-27.368173049554954
-31.085473621195458,-27.31545693023469
-31.124831689668966,-27.261929816106612
-31.16393965046504,-27.206285507800782
-31.20492776623496,-27.150277932751603
-31.246143889555622,-27.09532991732507
-31.284746519026907,-27.039137826157617
-31.320782460537725,-26.983057107752444
-31.35666538257993,-26.926830918383505
-31.39207576582658,-26.870000496299628
-31.42833315581558,-26.80919152781944
-31.462290810081015,-26.746630379204586
-31.492895301155116,-26.68852235148515
-31.52360182226555,-26.628516976030927
-31.55553847397239,-26.566307447703107
-31.586874377687764,-26.505350849834986
-31.61802477631097,-26.44585069956996
-31.651147424367437,-26.386731177909468
-31.681873699494947,-26.327832664141415
-31.713911465771574,-26.266380988223816
-31.746404483281665,-26.205845980473043
-31.779351901065098,-26.144758323207324
-31.81214734977664,-26.08617558926726
-31.84694158370003,-26.030087246974706
-31.881747364611467,-25.970759162166217
-31.915686721380467,-25.911432463037965
-31.952661793887728,-25.853565738740542
-31.9873096309631,-25.794625522177217
-32.02250251491816,-25.73449668846051
-32.058781713087974,-25.674365434918496
-32.09084911716172,-25.616119098034805
-32.12173545496216,-25.55833473080642
-32.155225646981364,-25.49283267355901
-32.186929338308836,-25.430796376387637
-32.21692445773744,-25.373423192610925
-32.25077066544154,-25.313930127929456
-32.283395766326635,-25.25323267439244
-32.31685164370604,-25.190382481664837
-32.34912494107744,-25.133283381379808
-32.385372392739264,-25.075864621962197
-32.42136793625196,-25.01607608715038
-32.458238001050105,-24.957726472188885
-32.49236703057806,-24.90116817419242
-32.52683872666434,-24.84275399027403
-32.561080326365975,-24.786914393230987
-32.59570329345434,-24.728014000275028
-32.63004119624463,-24.666879144581127
-32.66489409186752,-24.606540318865225
-32.69826811356135,-24.548860418541846
-32.72934084391773,-24.491897392614263
-32.76253277652765,-24.42906139122245
-32.79358010463546,-24.36799188643864
-32.82313567423408,-24.307480846459644
-32.85498853822882,-24.247107174009063
-32.889356149739974,-24.184461084358436
-32.92161548213154,-24.124697935126843
-32.95321561651998,-24.064316590117347
-32.98508537991299,-24.005092835658562
-33.01808714921493,-23.944308924309095
-33.05339733156649,-23.880890211437816
-33.08802531028103,-23.822723412966287
-33.1224322802697,-23.76421829078741
-33.15640652090209,-23.704796091775844
-33.188537181218116,-23.64554395277027
-33.22016028332,-23.585950492715938
-33.252213053888724,-23.52090778986232
-33.2823618969397,-23.458662067956798
-33.313071031811525,-23.394650854877156
-33.34090061693669,-23.335744015901593
-33.37136818219322,-23.26972180368037
-33.40034641151615,-23.203951834475117
-33.428263208695874,-23.14229196227956
-33.45964754425442,-23.076925034378437
-33.49203348347335,-23.010146048396503
-33.52172142143381,-22.946462150881754
-33.55121801230122,-22.882801958820878
-33.58130067910958,-22.820045711821184
-33.61081987519585,-22.756054798771544
-33.63891423954895,-22.691269375687572
-33.66774624295763,-22.621950444794475
-33.693536468105144,-22.55536598709871
-33.71641225885088,-22.48983019926992
-33.73944493395173,-22.420928511892857
-33.76238260001,-22.351142656515652
-33.7827422941044,-22.282444414191417
-33.804855251358475,-22.21138034107577
-33.829133692660925,-22.142176758884222
-33.85317380088009,-22.075640277777783
-33.875995028836215,-22.01029864257259
-33.89920272323065,-21.943671707462414
-33.92269419729474,-21.87333677655265
-33.94731744691136,-21.802260844876155
-33.97186371362136,-21.733977328066143
-33.99451413966397,-21.667342866786683
-34.016664861652835,-21.601432824782478
-34.03665495849585,-21.53296073128146
-34.05505607885788,-21.46041275890089
-34.073564541537486,-21.391848171983867
-34.09478393889389,-21.318817253725374
-34.11435351447644,-21.2524164870237
-34.13437793866887,-21.185886671250454
-34.15522236861187,-21.116679491574157
-34.1755960441044,-21.043836422142217
-34.19727970976265,-20.974909692094204
-34.22013569623629,-20.906919627087706
-34.24442404315432,-20.83696331580658
-34.26674556455645,-20.76786871841351
-34.28934799513285,-20.699251708766706
-34.31155640989098,-20.629549131150615
-34.333908201320135,-20.559173633392504
-34.35504382863286,-20.492616877908624
-34.37535491336634,-20.422931235148514
-34.394737667183385,-20.350856853185316
-34.41257658515851,-20.281538559897655
-34.428873794004396,-20.213250183280827
-34.44619858319165,-20.140925819886153
-34.46375422900623,-20.07285587984632
-34.48091672979798,-20.00597339661466
-34.49982106310632,-19.934692610731904
-34.51969332491582,-19.863596300084172
-34.53923091059106,-19.7917354279553
-34.55700557126546,-19.724636665504054
-34.57440070865419,-19.660148386413642
-34.59333898664867,-19.590633897039705
-34.61339781365636,-19.51770471683835
-34.63102501833516,-19.44659815064006
-34.646653645614556,-19.378727766376638
-34.66289257334066,-19.306126080833085
-34.67845153986233,-19.23683216203287
-34.693861300630054,-19.168373167454245
-34.709878289620626,-19.098611594388604
-34.72586178630364,-19.023351272439744
-34.74029624237424,-18.954161979510456
-34.754689205628885,-18.88341211046938
-34.77173417604261,-18.811778493607694
-34.78800713233823,-18.743289221684666
-34.80352074061572,-18.67452477394823
-34.819556306880685,-18.603087310901923
-34.83649187818782,-18.53171753461596
-34.85099333116646,-18.459287780286363
-34.86543327828617,-18.389401282469915
-34.879071997324736,-18.31858404795479
-34.89307640322365,-18.246195838842223
-34.90505469551122,-18.17746173369837
-34.91681629950495,-18.105294465346535
-34.92911964942328,-18.02833249706637
-34.94126695002833,-17.959048384075903
-34.95308085471047,-17.889665725435044
-34.96491030282195,-17.82064142357152
-34.97947677455245,-17.750613029490445
-34.99719378700371,-17.678466012788785
-35.01468002675267,-17.605440795317026
-35.030656891939195,-17.53455769888239
-35.04800448244824,-17.464670730410543
-35.06670530115512,-17.396753020556215
-35.084594464154755,-17.32849344178584
-35.102521341509146,-17.25773813913891
-35.11833634405108,-17.188408808472516
-35.13325404219588,-17.118401288720538
-35.14933819619461,-17.047278147427246
-35.16578944061073,-16.975670030440543
-35.18157210541887,-16.907787341504985
-35.19660149852485,-16.841757519764474
-35.21260441498317,-16.772577182189057
-35.229677184010065,-16.70047584512201
-35.24697362061206,-16.62897319719472
-35.26457854739641,-16.56060892042537
-35.28226796437978,-16.492301220984597
-35.299959770102014,-16.42362749711221
-35.31737802405241,-16.355861435006
-35.334895345701234,-16.28694757512001
-35.352759218046806,-16.211453787016204
-35.36900070873754,-16.14152993994816
-35.38369598501517,-16.07347189150165
-35.398622039828986,-16.00357517608011
-35.412992767818444,-15.937314948449012
-35.42786966179951,-15.866748387742936
-35.4406704730473,-15.792102673129813
-35.4543530213438,-15.722493533315832
-35.46908937689602,-15.655910470442878
-35.4862610339784,-15.589814813418842
-35.50316911620329,-15.523380129225423
-35.52031922925626,-15.457646442477582
-35.53733521489648,-15.39106618028053
-35.55608676959363,-15.323945168729374
-35.574083018093475,-15.255760343288499
-35.589425334658465,-15.191362066494145
-35.60309344001067,-15.124553239898992
-35.616023406673996,-15.058780809635131
-35.63014683293329,-14.988022454957994
-35.6449081673584,-14.91944615424042
-35.658822742315905,-14.851713193315165
-35.671911816306626,-14.78383797183468
-35.68591094534454,-14.717122235752745
-35.700236367095044,-14.650364393393508
-35.716298020677065,-14.58081091891689
-35.73231298071473,-14.515232998233154
-35.74840405369704,-14.448512916658336
-35.765303945519555,-14.379752991511651
-35.78167046846351,-14.311994564723138
-35.79560396368804,-14.244091733119147
-35.80912916141613,-14.178687114798981
-35.82070938022968,-14.114441793358502
-35.831862054872154,-14.050498171446309
-35.84173130475548,-13.987923760226023
-35.84942972351403,-13.924619582666601
-35.85845643797713,-13.862051487169552
-35.86778939631463,-13.797878647849783
-35.87730058851718,-13.733054116224539
-35.88551253604527,-13.671048115924508
-35.89402110561057,-13.60712938692244
-35.90086138376338,-13.542262757510334
-35.9083848186902,-13.478891195670817
-35.91856092896789,-13.411267977849036
-35.92835076490982,-13.342434599340349
-35.93599417295898,-13.278097043688538
-35.944372460496055,-13.212383817041703
-35.952945661482815,-13.146467631423144
-35.9627927520252,-13.078359881730341
-35.96972403952895,-13.011453432090455
-35.976717340067346,-12.945202538829967
-35.98248075999267,-12.879986554803812
-35.98787832008201,-12.812000387586254
-35.993639123912395,-12.746484278096146
-35.99915574507451,-12.67834717837784
-36.00470832170716,-12.60831944860486
-36.011655494799484,-12.539454106868604
-36.019731352926954,-12.473723728115727
-36.02937058805882,-12.408523803319085
-36.039564245007845,-12.339504956217707
-36.04865012105377,-12.269414912146635
-36.06143924092409,-12.200456440057756
-36.07640698478182,-12.131411263338833
-36.08800364107244,-12.063479196915523
-36.09943768451845,-11.997327738498846
-36.110273054930495,-11.933225560914424
-36.12233410420209,-11.87226228084475
-36.13509032253226,-11.808541770852086
-36.14641434560123,-11.741869506735673
-36.15785127000199,-11.679738265524051
-36.16836155953096,-11.619699214761473
-36.17940381458978,-11.55781986655832
-36.191126147864786,-11.495548205138013
-36.20263910066006,-11.43358942277228
-36.213964065239864,-11.368509842818447
-36.22530992824282,-11.306521000274609
-36.23912091509151,-11.244503170083256
-36.254116975280844,-11.184205989856485
-36.266864360061,-11.12519155170267
-36.27955550730073,-11.065320579105409
-36.29179656011434,-11.00642494170417
-36.3036206616495,-10.94431677081875
-36.313611905440546,-10.883163066964196
-36.3226895183685,-10.823834734160918
-36.332164398606515,-10.76566916299963
-36.340099179792986,-10.704799024328684
-36.346904706845685,-10.644340152303146
-36.35196983623362,-10.579509290013585
-36.354943585358534,-10.511165181270623
-36.35987574328266,-10.444113688816131
-36.36463875845918,-10.379558075872128
-36.367636752300236,-10.315845926320256
-36.37181317431743,-10.2503431026068
-36.37521094901156,-10.184881793173277
-36.38201440631564,-10.116014557508251
-36.3873229290429,-10.048457103850383
-36.39009908549189,-9.985001819188588
-36.393526103235324,-9.922485918783128
-36.39542636863686,-9.856437506900276
-36.396424331599825,-9.787825375725491
-36.39607997912291,-9.719493117713023
-36.3955365216105,-9.650941178080307
-36.39388758717538,-9.586276515269025
-36.391850996849676,-9.524538858693369
-36.38987397064707,-9.456508179644631
-36.388298354043734,-9.386083427647348
-36.386558767876785,-9.319595821740924
-36.38454121341301,-9.249190219521116
-36.384869313139646,-9.17844592946295
-36.38523881588158,-9.106079681653165
-36.38527879596293,-9.03219377422034
-36.38614376479315,-8.959931565037754
-36.386570041629156,-8.89080788711371
-36.386905767368404,-8.820126440261525
-36.38725297829783,-8.746393520473687
-36.384783408590856,-8.675915357932718
-36.382304177917796,-8.604086507306983
-36.379306214246434,-8.531624464452698
-36.37600700557555,-8.459370575570055
-36.37427743561856,-8.390398490508217
-36.37217485119345,-8.318968486500319
-36.370821246999704,-8.245234634038404
-36.369023219155245,-8.174105526711005
-36.36977594821982,-8.10233160982015
-36.3728327320232,-8.033668612076207
-36.374923468638535,-7.965593708614194
-36.37621215300697,-7.897543460911926
-36.378722109961,-7.823610481536904
-36.38018292858453,-7.754586127924459
-36.382860814289764,-7.686024010031833
-36.38516704920493,-7.616819704642965
-36.38321222418076,-7.546493777667351
-36.37917315744075,-7.481743271209203
-36.37404396202121,-7.419117939482699
-36.368987002991965,-7.354580265480714
-36.363739921783846,-7.286891404339599
-36.356380491674166,-7.222328803819006
-36.34977462333733,-7.15455745904453
-36.34391385692736,-7.088536427611508
-36.33938577145215,-7.024983037334981
-36.33414007667432,-6.957193211472396
-36.328846679126244,-6.889214084155914
-36.324651841809185,-6.822116083258326
-36.32087167125046,-6.758880772908125
-36.31600728560357,-6.694866273379421
-36.3099745690819,-6.629337165012749
-36.302848283453336,-6.564517819264009
-36.295547543671034,-6.497116105552638
-36.2897538940144,-6.430219556135614
-36.28096829841318,-6.366500039883157
-36.271210490007334,-6.304158590429043
-36.25999732323233,-6.244336704924241
-36.25167016064106,-6.184723762687518
-36.24388594842818,-6.118639574314513
-36.23461131563156,-6.052028117067956
-36.223944466113274,-5.990782122312229
-36.214148540229026,-5.929642275064171
-36.20283137751276,-5.868506006917566
-36.1909703843301,-5.806317771791388
-36.180564958037465,-5.743824404945909
-36.16852117799281,-5.678349118466844
-36.1542162454162,-5.614867591224787
-36.13975585604394,-5.556463648819048
-36.12560018476848,-5.498447763813881
-36.11202227351902,-5.438140696171284
-36.09807022373071,-5.378631971388806
-36.08711828382838,-5.314850005231774
-36.07585229406274,-5.251510674790396
-36.0633257090709,-5.191736702058122
-36.050393472972296,-5.132264957251976
-36.0380321046688,-5.074156473157315
-36.02541857089876,-5.013459537353734
-36.01373223184819,-4.951357424601211
-35.99817368916059,-4.892249207777027
-35.98296221722172,-4.834964873379421
-35.967680567806774,-4.778075447884788
-35.95012035074341,-4.722952747259725
-35.93441960079341,-4.666107354059988
-35.91909314931493,-4.607054909503449
-35.90197362032036,-4.550186850822166
-35.88177245141181,-4.490730175520883
-35.86572518351835,-4.4366482620037
-35.85036346747176,-4.380289220158681
-35.83418341675834,-4.323383893679867
-35.81703625487548,-4.264155649176417
-35.800647402948634,-4.2092308931958184
-35.783950599684964,-4.158587039800646
-35.76556755063006,-4.109125761168117
-35.74580326666,-4.060362501343184
-35.726128056972364,-4.012073146887238
-35.70535521927192,-3.9680177353707857
-35.68298212762943,-3.926897179364687
-35.660817909957665,-3.881792604208337
-35.63762540804081,-3.8330663030415533
-35.61553686927026,-3.7889926289283102
-35.59348447173884,-3.7448771598051462
-35.571212256225614,-3.6980056029002903
-35.55080524448278,-3.6542899835565645
-35.531234167708426,-3.608087203749084
-35.511975372287225,-3.5575642859395935
-35.494351521902196,-3.50687892663408
-35.4769132790779,-3.4603537471492984
-35.45848943481848,-3.413784847453495
-35.439504194419435,-3.3647128962054533
-35.419930206729006,-3.316650590480298
-35.40017674504951,-3.272655054427942
-35.380174429984656,-3.2264143304788813
-35.359830607769105,-3.1827252894007745
-35.33898809693469,-3.1420409690350275
-35.31742456870687,-3.1038370497888526
-35.295774688843885,-3.065302091401683
-35.272892968796874,-3.0291480642525497
-35.248025968471836,-2.993855066170243
-35.22160808822548,-2.9610585076718916
-35.19787415529052,-2.930403289687593
-35.17549064256425,-2.898485271584951
-35.15387101576824,-2.8661406820040347
-35.13273845972097,-2.8340826173542353
-35.113012877787774,-2.8036264314356436
-35.09394421208787,-2.771066735881922
-35.07370509488449,-2.739294049036154
-35.05344903311164,-2.707394729236006
-35.03297342471747,-2.6764538787014125
-35.0111706630663,-2.646710869785103
-34.987962823490676,-2.6163331662334977
-34.96344712354568,-2.58209829337392
-34.937598682743264,-2.547969175326282
-34.913828840300695,-2.516823959515952
-34.889554476655995,-2.4864112692490097
-34.86742793541853,-2.4479700092071712
-34.844762668850215,-2.406325448293163
-34.82243423479847,-2.364734857777862
-34.79965659015901,-2.3261019868236827
-34.77425554688802,-2.287494591832934
-34.75137533111644,-2.245217833344168
-34.72865483910891,-2.20117512629513
-34.70628959000066,-2.1609475768039315
-34.68402690085674,-2.120022083285079
-34.65931770627063,-2.0788311199587466
-34.63220688089642,-2.0348600303796833
-34.60787270247857,-1.9913930827575885
-34.58237914366436,-1.9476383750350656
-34.55856675325866,-1.9077950537381243
-34.53343901861019,-1.8670576761404896
-34.506977287103716,-1.828565245770827
-34.47955031724006,-1.7913003371266292
-34.45273342075874,-1.7500743340796576
-34.4287156390639,-1.7108160979072904
-34.40336629667134,-1.67317422463238
-34.37657221626329,-1.6344835849688302
-34.35111170279527,-1.5980023756915693
-34.32397304392939,-1.563486741896656
-34.29025158249159,-1.525514822475589
-34.25796824707471,-1.4871598071288379
-34.229374679384605,-1.4546027677353155
-34.20068654240424,-1.4235607575411293
-34.17381754387938,-1.3954953026706425
-34.14529466680001,-1.3658439851243456
-34.115996571865516,-1.3381366116190783
-34.086047873912385,-1.3108664609110914
-34.05767563714704,-1.2834679082031533
-34.02731230652232,-1.257024390680235
-33.99721412366237,-1.229610705132514
-33.96934405490549,-1.2026883629524618
-33.94163547746441,-1.1739121709395932
-33.91243651140113,-1.1445282411303639
-33.879216520818744,-1.1191135342387575
-33.85020771381304,-1.0931735313197988
-33.82105989923992,-1.0667932214651465
-33.79014568165149,-1.0405725289503112
-33.75538940698236,-1.012600255826916
-33.71945505775577,-0.9827802581586921
-33.68382950115845,-0.9555570880190108
-33.65161014593126,-0.9280821690814918
-33.61961813493849,-0.9003469536828684
-33.585273246324626,-0.8733536500116683
-33.54885771614661,-0.8456940194011063
-33.51142962821281,-0.8144046144051903
-33.47475750525053,-0.7832644492153381
-33.437360594392764,-0.7512447754633799
-33.403421484023404,-0.7195250494501946
-33.37124769293596,-0.6864842403503681
-33.33906917354235,-0.6513231644261092
-33.306544063531355,-0.6181679654999239
-33.27574289666467,-0.588949391405348
-33.24422573032304,-0.560208492076082
-33.21124504250425,-0.530595341537529
-33.178194935951936,-0.4988085600134591
-33.14571589750641,-0.465732157125004
-33.10956706370638,-0.4345013680012997
-33.075312882579915,-0.4061914267726771
-33.04298569619461,-0.382307575181684
-33.00864491449145,-0.3624364084713471
-32.96957253712871,-0.34544988517051683
-32.93149000454211,-0.3271481950381705
-32.893845402415245,-0.30510696089996486
-32.857154960121,-0.28540554973884885
-32.82175423258991,-0.2670116502896122
-32.78348813518852,-0.24556339752975273
-32.7428151943111,-0.22595026866936685
-32.70383326741007,-0.20846689628575318
-32.66673118136814,-0.19372525178240363
-32.6282696819682,-0.1793423846612324
-32.59215416591659,-0.16529866517901737
-32.55356290566555,-0.15088152145214503
-32.517374478739534,-0.13781065270777046
-32.4803249677051,-0.12573526663645565
-32.44331736298629,-0.11609291766939234
-32.4041080171767,-0.10758575289645651
-32.36480633813381,-0.09929304819256927
-32.32518450195018,-0.09281951404665507
-32.283843127021036,-0.08597464872787303
-32.23930464325599,-0.07965400357777419
-32.1900197979798,-0.0735504766817936
-32.14135864698971,-0.07045657641259985
-32.09559680555555,-0.0696463647822697
-32.05185040391539,-0.06681912577437496
-32.008349331224785,-0.06288950598248783
-31.96310657024036,-0.05724212159744244
