c1,c2
0.1000028165545673,0.3026415053831695
0.10089909522966899,0.30590429974541
0.10000000000069499,0.30209371633133614
0.10000371239184795,0.30425013501163667
0.10154524712177909,0.3056028960075484
0.10000000133331946,0.30322601399016413
0.10000715453363726,0.30505753203848474
0.10005064751927437,0.30464218642467106
0.10000015908849612,0.2998691115060681
0.10020216253046305,0.304918757989604
