c1,c2
0.10005357340241229,0.3818493282558697
0.10000000046044835,0.38653824025460837
0.10000000000000013,0.3800596072159153
0.7434614673871492,0.48650702347924296
0.10000000000001709,0.3811785802950208
0.42443136404580967,0.49177109114593126
0.1000963732594435,0.38480173833160797
0.14709457938249276,0.4673197891276099
0.36755949039457875,0.48127912008571
0.10000000000000088,0.38116902017658943
