c1,c2
0.1,0.3710143575925945
0.7234012297410036,0.46327883804903386
0.10007104624231934,0.37024315747064934
0.10001755587101904,0.3700521696805514
0.10002523321658081,0.371570303423671
0.100000898206587,0.36891519815019613
0.10000823427787958,0.36918571037790365
0.6930108692323653,0.46179142821917146
0.10000000000001252,0.3698297513523952
0.10000002678448473,0.36777390283482647
