c1,c2
0.10000000017430666,0.4794795286870857
0.1,0.4950578363179249
0.10000001577493725,0.477535172307445
0.10000732241943064,0.47943615762141056
0.6433144390230677,0.6213821717137795
0.10000000000084659,0.4871667906000526
0.1000000000005849,0.48465311545988526
0.10000000115849346,0.47846518338607724
0.1,0.48307644590675386
0.10002126755852364,0.49341665660048156
