c1,c2
0.1000000000310887,0.5349895099062633
0.10000000006665974,0.5349898436309833
0.10000006814641914,0.5358584850455371
0.10000003403523887,0.5349931840632842
0.10000000017793302,0.5333692180253913
0.10000284040749134,0.5366274753960845
0.10000000019579389,0.5366263321440897
0.10000001341977159,0.5382597647223804
0.1000254345525047,0.5366766226089857
0.1,0.5401601234993297
