c1,c2
0.10055644763719636,0.4433561650331197
0.8999789523871814,0.5812028015319275
0.10001111704452965,0.441523362103675
0.10000036932527939,0.44127141663600633
0.1,0.43800708000474153
0.10000130740246006,0.44113867248879735
0.6060824549589003,0.5826933286150082
0.1000008525079521,0.4407857592165177
0.8914334523467604,0.5780198658983088
0.1,0.4382747287101013
