c1,c2
0.10000004508407546,0.3002289897613704
0.8715221970485594,0.39006771387395883
0.10036562518262364,0.29597711352128797
0.38980221221466393,0.11976121622985217
0.7351489680527585,0.39290963468470697
0.8676319349557985,0.39395132872496674
0.7378016431166748,0.38975041499318736
0.1,0.29774451805030006
0.10043656910898643,0.29812686311590936
0.10014123766735426,0.30175305462428514
