c1,c2
0.10048274604397062,0.29757180936019617
0.10000076428683917,0.2952496597554846
0.10015948658323558,0.294811507922914
0.10000794881513488,0.29654138480339703
0.576232190069981,0.3493822582971029
0.10000017677865453,0.2948933807981973
0.10000000000000002,0.2928167620221415
0.37265439801118905,0.16517549675841475
0.483471458443187,0.351563822569583
0.1000001303823853,0.29806630451851696
