kg,ko
52.87765631179305,193.1697177520463
50.10594525240478,182.03666337141618
49.97726305900305,181.59367395990054
57.05723525942852,206.54480841114255
42.77832536211152,155.9766695414505
41.693954865071596,150.47287992804291
55.900024561044894,203.23777651179148
45.15600529480243,165.46775756306548
44.113664412483324,160.93228069929495
41.37088376627042,150.8237171348608
