kg,ko
40.944678478566225,189.92034421934179
41.44947600447823,203.3335951487535
40.50184904834778,198.29958567528232
34.418999388817085,169.35225082330382
45.30986115960095,222.4317379979819
37.63999041131073,182.2266925334815
39.912157731188266,195.63430361462915
42.24134171382286,207.94795723310995
42.175827325005116,208.45003330437038
39.371892103712,193.5818367566843
