kg,ko
42.45912082721055,197.8468389269646
36.19359125536729,182.76501829579865
40.59801500178107,197.81773902636556
40.84267189419833,188.77644126078462
39.4287727308863,202.63864685823282
40.53076241638523,204.1912438571768
39.11169534604926,197.37712733099934
37.9996509023614,191.70648149690433
40.24374151292963,202.7095029417128
37.69876363036109,191.8743252916259
