kg,ko
52.843772774075696,158.2146605875211
59.9999999984023,150.00000000025577
54.369126375827,162.82437378275546
60.0,150.0
51.961703308458276,155.54030084308053
57.584732876558746,150.07925277521852
50.46300981790701,153.3786713096639
59.931558256227,181.8021477299346
54.1076716385796,160.75517983915861
60.0,150.0
