kg,ko
42.470297159263474,174.93510449939387
38.24349853821713,153.8152243823429
39.382170915961495,157.93948313236257
53.94467466406507,219.1105689069927
44.22583271234762,176.2607059325338
44.665737655577274,180.502689548517
46.875170893404565,187.12710353110833
42.45470710615236,172.01142091681626
47.015957745566055,187.71391469156003
50.42470156919323,187.49703320684262
