kg,ko
48.73156217114473,198.2539148400505
41.68959996452505,169.3212586628299
44.01355560053757,175.2622257600131
39.09329059738242,156.0077850742218
38.81148402500771,157.18352878916866
39.798428724158185,188.78404989028235
44.32037478165119,178.39452052304807
46.18511051693676,185.88263676878537
42.93450380646172,187.53240229301295
41.00909065163211,161.70829828210546
